22_5_beat1,22_95_beat2,22_95_beat3,22_76_beat4,22_77_beat5,22_77_beat6,22_31_beat7,22_31_beat8,22_96_beat9,22_84_beat10,22_33_beat11,22_99_beat12,22_48_beat13,22_48_beat14,22_58_beat15,22_58_beat16,22_19_beat17,22_19_beat18,22_19_beat19,22_14_beat20,22_45_beat21,22_41_beat22,22_41_beat23,22_6_beat24,22_79_beat25,22_79_beat26,22_15_beat1
,,,,,,,,,,,,,,,,,,,,,,,,,,0.011940247385846
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0119847359857251
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0119238191813395
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0117665147519575
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0115227054100824
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0112028874950929
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0108179259192868
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0103788200419403
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0098964845531597
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0093815488258525
,,,,,,,,,,,,,,,,,,,,,,,,,,0.008844177553068
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0082939148400114
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077395532737115
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0071890288551362
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0066493420541617
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061265046433665
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0056255113900905
,,,,,,,,,,,,,,,,,,,,,,,,,,0.005150335147836
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047039434001678
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0042883338866393
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0039045865964102
,,,,,,,,,,,,,,,,,,,,,,,,,,0.003552929167606
,,,,,,,,,,,,,,,,,,,,,,,,,,0.003232812593975
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029429941243394
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026816243459699
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024463356638049
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022343297106011
,,,,,,,,,,,,,,,,,,,,,,,,,,0.002042461629961
,,,,,,,,,,,,,,,,,,,,,,,,,,0.001867319639504
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017052987747021
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015526682034392
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014056319592986
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012603833457731
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011131535968103
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009602556284369
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007981238739163
,,,,,,,,,,,,,,,,,,,,,,,,,,0.000623351259337
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004327243515108
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002232576036179
,,,,,,,,,,,,,,,,,,,,,,,,,,-7.772552050343733e-06
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002627932454512
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005439000927812
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0008528215366141
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011908829184355
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0015589708611696
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019574987637153
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0023863743872637
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0028449706399462
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0033321007411773
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0038459989712574
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0043843081891803
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0049440752384239
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005521755264613
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0061132258486821
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0067138117220056
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0073183206805271
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0079210911534155
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0085160517045275
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0090967925460503
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0096566489159471
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0101887959060231
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0106863540178165
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0111425043646505
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0115506120310671
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011904355652351
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0121978607994402
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0124258342669597
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0125836958905255
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0126677040980521
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0126750710705835
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0126040631984815
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0124540825159168
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0122257250207562
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0119208122652121
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0115423933444359
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0110947154030572
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0105831619853905
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0100141599093893
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009395056761083
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008733972484576
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0080396297777814
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007321168998431
